record_id,combination_size,ingredient_ids,ingredient_names,context,process_context,observed_or_predicted,aroma_similarity,aroma_complement,aroma_contrast,taste_balance,culinary_support,sensory_support,dominance_risk,masking_risk,novelty_score,overall_score,confidence,key_compounds,key_descriptors,bridge_ingredients,evidence_refs,model_version,explanation
COMP-003915,2,ING-MARINE-THON-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003916,2,ING-PLANT-PAPAYE-000001|ING-PLANT-THYM-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-003917,2,ING-BEV-THNOIR-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003918,2,ING-BEV-THVERT-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003919,2,ING-PLANT-PAPAYE-000001|ING-PLANT-TOMATE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.600,,,0.125,0.000,,0.145,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.60; risque dominance=0.13; masquage=0.00
COMP-003920,2,ING-PLANT-PAPAYE-000001|ING-PLANT-TOMATESCHE-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.400,,,0.125,0.000,,0.115,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003921,2,ING-FUNGUS-TRUFFENOIRE-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-003922,2,ING-PLANT-PAPAYE-000001|ING-PLANT-VANILLEGOUSS-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.200,,,0.250,0.200,,0.025,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-003923,2,ING-BEV-VINBLANCMOEL-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.400,0.600,0.200,,,0.250,0.400,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.40; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.40
COMP-003924,2,ING-BEV-VINBLANCSEC-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003925,2,ING-BEV-VINROUGE-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.200,,,0.250,0.200,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-003926,2,ING-PLANT-PAPAYE-000001|ING-TECH-VINAIGREBALS-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.125,0.000,,0.105,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003927,2,ING-PLANT-PAPAYE-000001|ING-TECH-VINAIGREDEVI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003928,2,ING-BEV-WHISKY-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.375,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.38; masquage=0.00
COMP-003929,2,ING-FERMENT-YAOURTNATURE-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003930,2,ING-PLANT-CHALOTE-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-003931,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003932,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-PIMENTDESPEL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003933,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-PIMENTFORT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003934,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-POIREAU-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003935,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-POIVRENOIR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003936,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-POIVRONROUGE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003937,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-POMME-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003938,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-POMME-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003939,2,ING-ANIMAL-PORCVIANDE-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.600,,,0.250,0.200,,0.073,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.20
COMP-003940,2,ING-ANIMAL-POULETVIANDE-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.400,,,0.250,0.200,,0.033,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-003941,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-PCHE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003942,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-RAISIN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003943,2,ING-BEV-RHUMAMBR-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.375,0.000,,0.045,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.38; masquage=0.00
COMP-003944,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-ROMARIN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003945,2,ING-DAIRY-PARMIGIANORE-000001|ING-DAIRY-ROQUEFORT-000001,,all,raw_or_cooked,predicted,0.000,0.429,0.571,0.400,,,0.250,0.600,,0.039,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.43; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.60
COMP-003946,2,ING-COND-SAUCESOJA-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.600,0.400,0.400,,,0.250,0.600,,0.090,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.60; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.60
COMP-003947,2,ING-DAIRY-PARMIGIANORE-000001|ING-MARINE-SAUMON-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003948,2,ING-DAIRY-PARMIGIANORE-000001|ING-TECH-SIROPDRABLE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003949,2,ING-DAIRY-PARMIGIANORE-000001|ING-TECH-SUCREBLANC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.375,0.000,,0.045,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.38; masquage=0.00
COMP-003950,2,ING-DAIRY-PARMIGIANORE-000001|ING-MARINE-THON-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.400,,,0.250,0.000,,0.073,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003951,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-THYM-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003952,2,ING-BEV-THNOIR-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003953,2,ING-BEV-THVERT-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003954,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-TOMATE-000001,,all,raw_or_cooked,predicted,0.000,0.125,0.875,0.600,,,0.250,0.200,,0.068,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.12; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.20
COMP-003955,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-TOMATESCHE-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.600,,,0.250,0.200,,0.073,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.20
COMP-003956,2,ING-DAIRY-PARMIGIANORE-000001|ING-FUNGUS-TRUFFENOIRE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003957,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-VANILLEGOUSS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003958,2,ING-BEV-VINBLANCMOEL-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003959,2,ING-BEV-VINBLANCSEC-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003960,2,ING-BEV-VINROUGE-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.111,0.889,0.400,,,0.250,0.200,,0.023,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.11; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-003961,2,ING-DAIRY-PARMIGIANORE-000001|ING-TECH-VINAIGREBALS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.800,,,0.250,0.000,,0.110,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.80; risque dominance=0.25; masquage=0.00
COMP-003962,2,ING-DAIRY-PARMIGIANORE-000001|ING-TECH-VINAIGREDEVI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003963,2,ING-BEV-WHISKY-000001|ING-DAIRY-PARMIGIANORE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.375,0.000,,0.005,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-003964,2,ING-DAIRY-PARMIGIANORE-000001|ING-FERMENT-YAOURTNATURE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.600,,,0.250,0.200,,0.080,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.20
COMP-003965,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-CHALOTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003966,2,ING-PLANT-PERSIL-000001|ING-PLANT-PIMENTDESPEL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-003967,2,ING-PLANT-PERSIL-000001|ING-PLANT-PIMENTFORT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-003968,2,ING-PLANT-PERSIL-000001|ING-PLANT-POIREAU-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003969,2,ING-PLANT-PERSIL-000001|ING-PLANT-POIVRENOIR-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-003970,2,ING-PLANT-PERSIL-000001|ING-PLANT-POIVRONROUGE-000001,,all,raw_or_cooked,predicted,0.000,0.250,0.750,0.400,,,0.125,0.000,,0.130,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.25; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003971,2,ING-PLANT-PERSIL-000001|ING-PLANT-POMME-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003972,2,ING-PLANT-PERSIL-000001|ING-PLANT-POMME-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003973,2,ING-ANIMAL-PORCVIANDE-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003974,2,ING-ANIMAL-POULETVIANDE-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003975,2,ING-PLANT-PCHE-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003976,2,ING-PLANT-PERSIL-000001|ING-PLANT-RAISIN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003977,2,ING-BEV-RHUMAMBR-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.375,0.000,,0.005,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-003978,2,ING-PLANT-PERSIL-000001|ING-PLANT-ROMARIN-000001,,all,raw_or_cooked,predicted,0.000,0.667,0.333,0.200,,,0.250,0.200,,0.150,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.67; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-003979,2,ING-DAIRY-ROQUEFORT-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003980,2,ING-COND-SAUCESOJA-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-003981,2,ING-MARINE-SAUMON-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003982,2,ING-PLANT-PERSIL-000001|ING-TECH-SIROPDRABLE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-003983,2,ING-PLANT-PERSIL-000001|ING-TECH-SUCREBLANC-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.375,0.000,,0.005,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-003984,2,ING-MARINE-THON-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-003985,2,ING-PLANT-PERSIL-000001|ING-PLANT-THYM-000001,,all,raw_or_cooked,predicted,0.000,0.667,0.333,0.200,,,0.250,0.200,,0.150,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.67; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.20
COMP-003986,2,ING-BEV-THNOIR-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-003987,2,ING-BEV-THVERT-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.500,0.500,0.200,,,0.125,0.200,,0.125,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.50; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.20
COMP-003988,2,ING-PLANT-PERSIL-000001|ING-PLANT-TOMATE-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.600,,,0.125,0.000,,0.155,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.60; risque dominance=0.13; masquage=0.00
